cod_cliente_maestro,canal,subcanal,sucursal,dia_visita,id_geografia_fk,fecha_inicio_validez,fecha_fin_validez
1090388538,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090392817,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090393562,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090394169,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090402070,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
69653,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1090405793,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090409023,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090410869,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090417222,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090425394,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090428411,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090430349,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090433210,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090438898,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090443423,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090450514,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090452908,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090454960,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090455075,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090458469,FS,RESTAURANTES,N.A.,N.A.,,2025-08-27,9999-12-31
1090465597,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090468459,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090474467,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090478818,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090481953,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090483937,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090497464,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090498159,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090499663,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090508314,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090509962,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090510210,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090511886,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090513827,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090528070,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090528891,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090532875,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090533628,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1090538357,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1091,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1091353496,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1091669659,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1091673364,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
10917,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1091805669,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1091964095,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
10921,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
10923,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1092341093,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
10924,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1092941586,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093141291,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093293225,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
10935,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
10936,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1093737247,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
1093742107,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093752534,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093758042,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093759584,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093781356,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093785946,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093789200,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093789519,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093791919,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093793231,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093793650,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093797095,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093797915,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093798730,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093799341,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093799509,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093800885,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1093803453,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1094045879,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1094167907,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1094242344,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1094274211,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1094280639,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1094351416,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1094367450,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
69879,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
10948,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
1095,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
10956,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1096,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
10969,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1097,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1098,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1098706062,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1679,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
1099,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
11,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1100,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11002,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11003,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
110037251,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
11004,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11008,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11009,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1101,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11010,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11011,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11013,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11014,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11017,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1102,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11025,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11031,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11033,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11034,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11036,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11039,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1104,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11044,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11045,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11047,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11050,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11051,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11052,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11055,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11056,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11057,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11059,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11064,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11065,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11068,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1107,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11070,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11071,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11072,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
11073,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11075,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11076,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11077,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11079,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11080,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11081,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11086,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11088,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11089,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11089430,MAY-REVISAR,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
1109,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11091,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11093,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11096,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11097,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11098,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11113411,MAY-REVISAR,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
11130,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11153,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11154,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11156,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11171,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1118,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1121,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11216,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1123,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1124,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11247,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11250,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11259,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1127056669,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1127062166,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1127662026,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
11277,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11285,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11328,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
1133,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11330,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1134,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11363,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11364,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1137,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1139,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1140,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1140420921,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1140423389,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1141,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11425,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1143881682,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
11447,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11462,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1148145625,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
11492,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11493,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
115,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11508,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11527863,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
1153,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11539,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11542,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11543,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
11544,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11561975,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
11568,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11583,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11610,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11611,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11620,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11651,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11653,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11669,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1167,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11670,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11683,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11685546,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
1171,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1172,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11728,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11729,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1174,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11751,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11768,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11771,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1178,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11791,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
11798,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1180,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11820,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
11838485,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
11840,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11848,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1185,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11857,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11858,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11864,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11872,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11873,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11879,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11896,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
119,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11908,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11915,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11919,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11920,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1192755618,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
11929,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1192903554,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1193567363,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
11948521,MAY-REVISAR,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
11985,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11994,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
11997,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
120,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12001,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12004,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12007,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
12011,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12012,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12014,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12015,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12016,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12017,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12018,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12019,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
12030,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12031,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12032,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12037,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12041,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1207,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12084,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
121,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
12119,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12122,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12124,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1213,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12130,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
12131,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1214,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12140,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12151,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12175,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12176,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12192,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
122,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
12225,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1223,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1224,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12244,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12245316,MAY-REVISAR,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
12246,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12247,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12252,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12256,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12259,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12270,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12272,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12274,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12275,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12278,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12350,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12351,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12352,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12355,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12364,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12368,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12376,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12384,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12392,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12394,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1240,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12414,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1242,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12426,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1243,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12435,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1244125,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
1245,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12456,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12459,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12466,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12473,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12474,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
125,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12509,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1251,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12524,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12545,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
1255,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12563,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12566,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12578,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
1258,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1259,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12601,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12605,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1261,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12618,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
1262,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
12621,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12627,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12634,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1264,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12643,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12648,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12651,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12652327,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
12657,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12660,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
12667,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12669,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1267,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12675,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12693,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12697,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1270,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1271,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12711,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12713,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12730,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12733,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12738,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1276,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12780,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
12798144,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
1281,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12827,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12849,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12876,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12879,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12886,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12889178,MAY-REVISAR,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
1289,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1291,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12910,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12915,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12916,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12925,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
12927,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
1293,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12931,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
12935,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
1294,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
12951,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1296,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1298,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
1299,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
13,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
