codigo_erp,referencia,categoria_gestion,subcategoria_1_gestion,subcategoria_2_gestion,descripcion_guia,clasificacion_py,equivalencia_py,peso_neto
0101044B02,61012620,SUAVIZANTES,SUAVIZANTES,NATURALS,(10%) SUAVITEL NATURALSX400ML,N.A.,N.A.,400
0101044B03,61012620,SUAVIZANTES,SUAVIZANTES,NATURALS,(3%) SUAVITEL NATURALSX400MLX24U,N.A.,N.A.,400
0101044B04,61012620,SUAVIZANTES,SUAVIZANTES,NATURALS,(11%) SUAVITEL NATURALSX400MLX24U,N.A.,N.A.,400
0101045A00,61037181,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL MANZANA X430MLX24U,N.A.,N.A.,430
0101045B01,61037181,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(10%) SUAVITEL MANZANA X430MLX24U,N.A.,N.A.,430
0101045B03,61037181,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(7%) SUAVITEL MANZANA X430MLX24U,N.A.,N.A.,430
0101045B04,61037181,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(3%) SUAVITEL MANZANA X430MLX24U,N.A.,N.A.,430
0101045B05,61037181,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(11%) SUAVITEL MANZANA X430MLX24U,N.A.,N.A.,430
0101045B06,61037181,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(BONIF) SUAVITEL MANZANA X430MLX24U,N.A.,N.A.,430
0101045B07,61037181,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(P.E CAJA TAT) SUAVITEL MANZANA X430MLX24U,N.A.,N.A.,430
0101050A00,CO01622A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,2 SUAVITEL AROMA VAINILLAX970MLX6U,N.A.,N.A.,1940
0101050B01,CO01622A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(TPR 20%) 2 SUAVITEL AROMA VAINILLAX970MLX6U,N.A.,N.A.,1940
0101050B02,CO01622A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(10%) 2 SUAVITEL AROMA VAINILLAX970MLX6U,N.A.,N.A.,1940
0101050B03,CO01622A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(15%) 2 SUAVITEL AROMA VAINILLAX970MLX6U,N.A.,N.A.,1940
0101051A00,61003715,SUAVIZANTES,SUAVIZANTES,COMPLETE,2 SUAVITEL COMPLETE FRESCA PRIMAVX970MLX6U,N.A.,N.A.,1940
0101051B01,61003715,SUAVIZANTES,SUAVIZANTES,COMPLETE,(TPR) 2 SUAVITEL COMPLETE FRESCA PRIMAVX970MLX6U,N.A.,N.A.,1940
0101051B02,61003715,SUAVIZANTES,SUAVIZANTES,COMPLETE,(10%) 2 SUAVITEL COMPLETE FRESCA PRIMAVX970MLX6U,N.A.,N.A.,1940
0101052A00,CO02055A,SUAVIZANTES,SUAVIZANTES,COMPLETE,2 SUAVITEL COMPLETE LAVANDAX970MLX6U,N.A.,N.A.,1940
0101052B01,CO02055A,SUAVIZANTES,SUAVIZANTES,COMPLETE,(TPR 25%) 2 SUAVITEL COMPLETE LAVANDAX970MLX6U,N.A.,N.A.,1940
0101052B02,CO02055A,SUAVIZANTES,SUAVIZANTES,COMPLETE,(10%) 2 SUAVITEL COMPLETE LAVANDAX970MLX6U,N.A.,N.A.,1940
0101053A00,61012618,SUAVIZANTES,SUAVIZANTES,NATURALS,2 SUAVITEL NATURALSX970MLX6U,N.A.,N.A.,1940
0101053B01,61012618,SUAVIZANTES,SUAVIZANTES,NATURALS,(TPR) 2 SUAVITEL NATURALSX970MLX6U,N.A.,N.A.,1940
0101053B02,61012618,SUAVIZANTES,SUAVIZANTES,NATURALS,(10%) 2 SUAVITEL NATURALSX970MLX6U,N.A.,N.A.,1940
0101054A00,61037179,SUAVIZANTES,SUAVIZANTES,ESTANDAR,2 SUAVITEL MANZANA X970MLX6U,N.A.,N.A.,1940
0101054B01,61037179,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(TPR) 2 SUAVITEL MANZANA FRESHNESSX970MLX6U,N.A.,N.A.,1940
0101054B02,61037179,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(10%) 2 SUAVITEL MANZANA X970MLX6U,N.A.,N.A.,1940
0101054B03,61037179,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(15%) 2 SUAVITEL MANZANA X970MLX6U,N.A.,N.A.,1940
0101060A00,61014976,SUAVIZANTES,SUAVIZANTES,CUIDADO DIARIO,SUAVITEL EUCALITO&JAZMINX1000CCX12U,N.A.,N.A.,1000
0101060B01,61014976,SUAVIZANTES,SUAVIZANTES,CUIDADO DIARIO,EX SUAVITEL EUCALITO&JAZMINX1000CCX12U,N.A.,N.A.,1000
0101060B02,61014976,SUAVIZANTES,SUAVIZANTES,CUIDADO DIARIO,(BONIF) SUAVITEL EUCALITO&JAZMINX1000CCX12U,N.A.,N.A.,1000
0101061A00,FCO28002,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL PRIMAVERALX1000CCX12U,N.A.,N.A.,1000
0101061B01,FCO28002,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(25%) SUAVITEL PRIMAVERALX1000CCX12U,N.A.,N.A.,1000
0101061B02,FCO28002,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(22%) SUAVITEL PRIMAVERALX1000CCX12U,N.A.,N.A.,1000
0101061B03,FCO28002,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(30%) SUAVITEL PRIMAVERALX1000CCX12U,N.A.,N.A.,1000
0101061B04,FCO28002,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(33%) SUAVITEL PRIMAVERALX1000CCX12U,N.A.,N.A.,1000
0101061B05,FCO28002,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(P.E CAJA) SUAVITEL PRIMAVERALX1000CCX12U,N.A.,N.A.,1000
0101062A00,FCO78036,SUAVIZANTES,SUAVIZANTES,ESTANDAR,OF 2 SUAVITEL PRIMAVERALX1000CCX6U P.E,N.A.,N.A.,2000
0101062B01,FCO78036,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(15%) OF 2 SUAVITEL PRIMAVERALX1000CCX6U P.E,N.A.,N.A.,2000
0101062B02,FCO78036,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(25%) OF 2 SUAVITEL PRIMAVERALX1000CCX6U P.E,N.A.,N.A.,2000
0101062B03,FCO78036,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(30%) OF 2 SUAVITEL PRIMAVERALX1000CCX6U P.E,N.A.,N.A.,2000
0101062B05,FCO78036,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(PE SSM CAJA) OF 2 SUAVITEL PRIMAVERALX1000CCX6U P.E,N.A.,N.A.,2000
0101065A00,MX04726A,SUAVIZANTES,SUAVIZANTES,COMPLETE,SUAVITEL COMPLETE FCA PRIMAVERAX1.3LX12U,N.A.,N.A.,1300
0101070A00,CO02052A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL PRIMAVERAL DPACKX1500CCX8U,N.A.,N.A.,1500
0101070B01,CO02052A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(20%) SUAVITEL PRIMAVERAL DPACK 1500ML,N.A.,N.A.,1500
0101070B02,CO02052A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(15%) SUAVITEL PRIMAVERAL DPACKX1500CCX8U,N.A.,N.A.,1500
0101070B03,CO02052A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(PE CAJA) SUAVITEL PRIMAVERAL DPACKX1500CCX8U,N.A.,N.A.,1500
0101071A00,61024394,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL JAZMIN&EUCALIPTOX1500CCX8U,N.A.,N.A.,1500
0101071B01,61024394,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(TPR 15%) SUAVITEL JAZMIN&EUCALIPTOX1500CCX8U,N.A.,N.A.,1500
0101071B02,61024394,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(BONIF) SUAVITEL JAZMIN&EUCALIPTOX1500CCX8U,N.A.,N.A.,1500
0101071B03,61024394,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(20%) SUAVITEL JAZMIN&EUCALIPTOX1500CCX8U,N.A.,N.A.,1500
0101071B04,61024394,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(15%) SUAVITEL JAZMIN&EUCALIPTOX1500CCX8U,N.A.,N.A.,1500
0101072A00,CO02053A,SUAVIZANTES,SUAVIZANTES,COMPLETE,SUAVITEL COMPLETE LAVANDAX1500CCX8U,N.A.,N.A.,1500
0101072B01,CO02053A,SUAVIZANTES,SUAVIZANTES,COMPLETE,(20%) SUAVITEL COMPLETE LAVANDAX1500CCX8U,N.A.,N.A.,1500
0101072B02,CO02053A,SUAVIZANTES,SUAVIZANTES,COMPLETE,(15%) SUAVITEL COMPLETE LAVANDAX1500CCX8U,N.A.,N.A.,1500
0101073A00,61003718,SUAVIZANTES,SUAVIZANTES,COMPLETE,SUAVITEL COMPLETE FCA PRIMAVERAX1500CCX8U,N.A.,N.A.,1500
0101073B01,61003718,SUAVIZANTES,SUAVIZANTES,COMPLETE,(20%) SUAVITEL COMPLETE FCA PRIMAVERAX1500CCX8U,N.A.,N.A.,1500
0101073B02,61003718,SUAVIZANTES,SUAVIZANTES,COMPLETE,(15%) SUAVITEL COMPLETE FCA PRIMAVERAX1500CCX8U,N.A.,N.A.,1500
0101080A00,61010510,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL FRESCA PRIMAVERAX2.3LX6U,N.A.,N.A.,2300
0101080B01,61010510,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(15%) SUAVITEL FRESCA  PRIMAVERAX2.3LX6U,N.A.,N.A.,2300
0101080B02,61010510,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(TPR) SUAVITEL FRESCA PRIMAVERAX2.3LX6U,N.A.,N.A.,2300
0101081A00,61010511,SUAVIZANTES,SUAVIZANTES,COMPLETE,SUAVITEL COMPLETE FLOR PRIMAVERALX2.3LX6U,N.A.,N.A.,2300
0101081B01,61010511,SUAVIZANTES,SUAVIZANTES,COMPLETE,(TPR) SUAVITEL COMPLETE FLOR PRIMAVERALX2.3LX6U,N.A.,N.A.,2300
0101081B02,61010511,SUAVIZANTES,SUAVIZANTES,COMPLETE,(15%) SUAVITEL COMPLETE FLOR PRIMAVERALX2.3LX6U,N.A.,N.A.,2300
0101082A00,61037180,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL MANZANAX2.3LX6U,N.A.,N.A.,2300
0101082B01,61037180,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(15%) SUAVITEL MANZANAX2.3LX6U,N.A.,N.A.,2300
0101083A00,CO01396A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL FRES PRIMAVERAX3LX4U P.E,N.A.,N.A.,3000
0101085A00,61028800,SUAVIZANTES,SUAVIZANTES,ESTANDAR,2 SUAVITEL PRIMAVERALX2.8LX2U,N.A.,N.A.,5600
0101085B01,61028800,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(20%) 2 SUAVITEL PRIMAVERALX2.8LX2U,N.A.,N.A.,5600
0101085B02,61028800,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(25%) 2 SUAVITEL PRIMAVERALX2.8LX2U,N.A.,N.A.,5600
0101085B03,61028800,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(30%) 2 SUAVITEL PRIMAVERALX2.8LX2U,N.A.,N.A.,5600
0101085B04,61028800,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(PE CAJA) 2 SUAVITEL PRIMAVERALX2.8LX2U,N.A.,N.A.,5600
0101085B05,61028800,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(PE CAJA) 2 SUAVITEL PRIMAVERALX2.8LX2U,N.A.,N.A.,5600
0101088A00,61029115,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL PRIMAVERALX2.8LX4U,N.A.,N.A.,2800
0101088B01,61029115,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(25%) SUAVITEL PRIMAVERALX2.8LX4U,N.A.,N.A.,2800
0101089A00,61040056,SUAVIZANTES,SUAVIZANTES,CUIDADO DIARIO,SUAVITEL Eucalipto y Jazmin X2.8LX4U,N.A.,N.A.,2800
0101089B01,61040056,SUAVIZANTES,SUAVIZANTES,CUIDADO DIARIO,(TPR 15%) SUAVITEL Eucalipto y Jazmin X2.8LX4U,N.A.,N.A.,2800
0101090A00,FCO28027A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL PRIMAVERALX5000CCX3U,N.A.,N.A.,5000
0101090B01,FCO28027A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(TPR 30%) SUAVITEL PRIMAVERALX5000CCX3U,N.A.,N.A.,5000
0101091A00,61044428,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL PRIMAVERALX4800CCX3U,N.A.,N.A.,4800
0101091B01,61044428,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(TPR 30%) SUAVITEL PRIMAVERALX4800CCX3U,N.A.,N.A.,4800
0101095A00,CO02051A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,SUAVITEL VAINILLAX5000CCX3U,N.A.,N.A.,5000
0101095B01,CO02051A,SUAVIZANTES,SUAVIZANTES,ESTANDAR,(TPR 30%) SUAVITEL VAINILLAX5000CCX3U,N.A.,N.A.,5000
0103001A00,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,AXION DISCO LIMON X130GX72U,N.A.,N.A.,130
0103001B01,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,(P.E) AXION DISCO LIMON X130GX72U,N.A.,N.A.,130
0103001B02,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,BONF AXION DISCO LIMONX130GX72U,N.A.,N.A.,130
0103001B03,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,PURINA BONF AXION DISCO LIMON X130GX72U,N.A.,N.A.,130
0103001B04,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,SOB BONIF AXION DISCO LIMON X130GX72U,N.A.,N.A.,130
0103001B05,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,P.E AXION DISCO LIMONX130GX72U,N.A.,N.A.,130
0103001B06,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,(5%) AXION DISCO LIMON X130GX72U,N.A.,N.A.,130
0103001B07,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,(8%) AXION DISCO LIMON X130GX72U,N.A.,N.A.,130
0103001B08,61000953,LAVAPLATOS,LAVAPLATOS,DISCO,(P.E CAJA TAT) AXION DISCO LIMON X130GX72U,N.A.,N.A.,130
0103002A00,61037813,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION BARRA LIMON X100GX84U,N.A.,N.A.,100
0103005A00,61000956,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION BARRA LIMONX300GRSX54U,N.A.,N.A.,300
0103005B01,61000956,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(23%) AXION BARRA LIMONX300GRSX54U,N.A.,N.A.,300
0103005B02,61000956,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(20%) AXION BARRA LIMONX300GRSX54U,N.A.,N.A.,300
0103005B03,61000956,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(5%) AXION BARRA LIMONX300GRSX54U,N.A.,N.A.,300
0103010A00,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA  LIMONX150GX72U,N.A.,N.A.,150
0103010B01,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(P.E) TAT AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103010B02,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(BONIF) AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103010B03,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(8%) AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103010B04,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(5%) AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103010B05,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(P.E CAJA) AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103010B06,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(13.7%) AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103010B07,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(11.3%) AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103010B09,CO01748A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(PE) AXION CREMA LIMONX150GX72U,N.A.,N.A.,150
0103013A00,61052240,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA BICARBONATO 7 EN 1 X150GX72U,N.A.,N.A.,150
0103013B01,61052240,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(BONF) AXION CREMA BICARBONATO 7 EN 1 X150GX72U,N.A.,N.A.,150
0103015A00,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B01,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(BONIF) AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B02,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,P.E. AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B03,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,P.E. AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B04,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(12.5%) AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B05,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(10%) AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B06,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(BONIF) AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B07,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(8%) AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B08,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(5%) AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103015B09,CO01268A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(PE SSM CAJA) AXION CREMA LIMONX235GX48U,N.A.,N.A.,235
0103020A00,CO01272A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA ALOEX235GX48U,N.A.,N.A.,235
0103020B01,CO01272A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(10%) AXION CREMA ALOEX235GX48U,N.A.,N.A.,235
0103020B02,CO01272A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,P.E. AXION  CREMA ALOEX235G,N.A.,N.A.,235
0103020B03,CO01272A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(12.5%) AXION CREMA ALOEX235GX48U,N.A.,N.A.,235
0103020B04,CO01272A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(11%) AXION CREMA ALOEX235GX48U,N.A.,N.A.,235
0103020B05,CO01272A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(8%) AXION CREMA ALOEX235GX48U,N.A.,N.A.,235
0103020B06,CO01272A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(5%) AXION CREMA ALOEX235GX48U,N.A.,N.A.,235
0103025A00,61014193,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,AXION CREMA ANTIBACTERIAL X235GRX48U,N.A.,N.A.,235
0103025B01,61014193,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,(11.1%) AXION CREMA ANTIBACTX235GRX48U,N.A.,N.A.,235
0103025B02,61014193,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,(7%) AXION CREMA ANTIBACTERIAL 235G,N.A.,N.A.,235
0103025B03,61014193,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,(12.5%) AXION CREMA ANTIBACTERIAL X235GRX48U,N.A.,N.A.,235
0103030A00,CO02097A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA CARBON ACT X235GRX48U,N.A.,N.A.,235
0103030B01,CO02097A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(11.10%) AXION CREMA CARBON ACT X235GRX48U,N.A.,N.A.,235
0103030B02,CO02097A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(8.1%) AXION  CREMA CARBON ACTIVADO X235GR,N.A.,N.A.,235
0103030B03,CO02097A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(12.5%) AXION CREMA CARBON ACT X235GRX48U,N.A.,N.A.,235
0103035A00,61031527,LAVAPLATOS,LAVAPLATOS,EXTREME,AXION CREMA LIMON XTREME235GX48U,N.A.,N.A.,235
0103035B01,61031527,LAVAPLATOS,LAVAPLATOS,EXTREME,(10%) AXION CREMA LIMON XTREME235GX48U,N.A.,N.A.,235
0103035B02,61031527,LAVAPLATOS,LAVAPLATOS,EXTREME,(7%) AXION CREMA LIMON XTREME235G,N.A.,N.A.,235
0103035B03,61031527,LAVAPLATOS,LAVAPLATOS,EXTREME,(12.5%) AXION CREMA LIMON XTREME235GX48U,N.A.,N.A.,235
0103035B04,61031527,LAVAPLATOS,LAVAPLATOS,EXTREME,(11.3%) AXION CREMA LIMON XTREME235GX48U,N.A.,N.A.,235
0103035B05,61031527,LAVAPLATOS,LAVAPLATOS,EXTREME,(8%) AXION CREMA LIMON XTREME235GX48U,N.A.,N.A.,235
0103035B06,61031527,LAVAPLATOS,LAVAPLATOS,EXTREME,(5%) AXION CREMA LIMON XTREME235GX48U,N.A.,N.A.,235
0103040A00,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA LIMON X450GX24U,N.A.,N.A.,450
0103040B01,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(22.50%) AXION CREMA LIMON X450G,N.A.,N.A.,450
0103040B02,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(19.50%) AXION CREMA LIMON X450G,N.A.,N.A.,450
0103040B03,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(28.5%) AXION CREMA LIMON X450GX24U,N.A.,N.A.,450
0103040B04,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(25.5%) AXION CREMA LIMON X450GX24U,N.A.,N.A.,450
0103040B05,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(20%) AXION CREMA LIMON X450GX24U,N.A.,N.A.,450
0103040B06,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(BONIF) AXION CREMA LIMON X450GX24U,N.A.,N.A.,450
0103040B07,FCO38074,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(P.E CAJA) AXION CREMA LIMON X450GX24U,N.A.,N.A.,450
0103041A00,61035081,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA LIMON X425GX24U,N.A.,N.A.,425
0103041B01,61035081,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(25.5%)AXION CREMA LIMON X425GX24U,N.A.,N.A.,425
0103041B02,61035081,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(28.5%) AXION CREMA LIMON X425GX24U,N.A.,N.A.,425
0103042A00,61050729,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA BICARBONATO 7EN1 X450GX24U,N.A.,N.A.,450
0103042B01,61050729,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(20.5%) AXION CREMA BICARBONATO 7EN1 X450GX24U,N.A.,N.A.,450
0103042B02,61050729,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(23.5%) AXION CREMA BICARBONATO 7EN1 X450GX24U,N.A.,N.A.,450
0103042B03,61050729,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(BONF) AXION CREMA BICARBONATO 7EN1 X450GX24U,N.A.,N.A.,450
0103045A00,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103045B01,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(EX) AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103045B02,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,P.E AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103045B03,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(20.5%) AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103045B04,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(TPR 15%) AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103045B05,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(23.5%) AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103045B06,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(8.5%) AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103045B07,61024658,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(BONF) AXION CREMA LIMA LIMON X450GX24U,N.A.,N.A.,450
0103046A00,61035159,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA LIMA LIMON X425GX24U,N.A.,N.A.,425
0103046B01,61035159,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(20.5%) AXION CREMALIMA LIMONX425GX24U,N.A.,N.A.,425
0103046B02,61035159,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(28.5%) AXION CREMA LIMA LIMON X425GX24U,N.A.,N.A.,425
0103046B03,61035159,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(TPR 19.73%) AXION CREMA LIMA LIMON X425GX24U,N.A.,N.A.,425
0103047A00,61035163,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA AVENA X425GX24U,N.A.,N.A.,425
0103047B02,61035163,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(28.5%) AXION CREMA AVENA X425GX24U,N.A.,N.A.,425
0103047B03,61035163,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(20.5%) AXION CREMA AVENA X425GX24U,N.A.,N.A.,425
0103050A00,61014194,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,AXION CREMA ANTIBACTERIAL X450GX24U,N.A.,N.A.,450
0103050B01,61014194,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,(23.50%) AXION CREMA ANTIBACTERIAL X450G,N.A.,N.A.,450
0103050B02,61014194,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,(19.50%) AXION CREMA ANTIBACTERIAL 450G,N.A.,N.A.,450
0103050B03,61014194,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,(28.5%) AXION CREMA ANTIBACTERIAL X450GX24U,N.A.,N.A.,450
0103050B04,61014194,LAVAPLATOS,LAVAPLATOS,ANTIBACTERIAL,(25.5%) AXION CREMA ANTIBACTERIAL X450GX24U,N.A.,N.A.,450
0103055A00,CO02098A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,AXION CREMA CARBON X450GX24U,N.A.,N.A.,450
0103055B02,CO02098A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(19.50%) AXION CREMA CARBON X450G,N.A.,N.A.,450
0103055B03,CO02098A,LAVAPLATOS,LAVAPLATOS,ESTANDAR,(28.5%) AXION  CREMA CARBON X450GX24U,N.A.,N.A.,450
